week;rank;rise;rise_nb;name;artist;last_week;peak;week_chart
"
                September 7, 2019
                ";79;Failing;-17;Call You Mine;The Chainsmokers & Bebe Rexha;62;56;13
"
                September 7, 2019
                ";80;Failing;-8;Hate Me;Ellie Goulding & Juice WRLD;72;72;6
"
                September 7, 2019
                ";81;Failing;-7;Love You Too Late;Cole Swindell;74;74;4
"
                September 7, 2019
                ";82;Re-Enter;-;Juice;Lizzo;-;82;3
"
                September 7, 2019
                ";83;Failing;-4;Ballin';Mustard Featuring Roddy Ricch;79;79;6
"
                September 7, 2019
                ";84;Failing;-21;Go Loko;YG, Tyga & Jon Z;63;49;17
"
                September 7, 2019
                ";85;Failing;-17;Press;Cardi B;68;16;13
"
                September 7, 2019
                ";86;Failing;-13;No Me Conoce;Jhay Cortez, J Balvin & Bad Bunny;73;71;8
"
                September 7, 2019
                ";87;New;-;Playing Games;Summer Walker;-;87;1
"
                September 7, 2019
                ";88;Failing;-11;Tip Of My Tongue;Kenny Chesney;77;77;7
"
                September 7, 2019
                ";89;New;-;Daylight;Taylor Swift;-;89;1
"
                September 7, 2019
                ";90;Failing;-24;Raised On Country;Chris Young;66;54;13
"
                September 7, 2019
                ";91;New;-;One Man Band;Old Dominion;-;91;1
"
                September 7, 2019
                ";92;New;-;It's Nice To Have A Friend;Taylor Swift;-;92;1
"
                September 7, 2019
                ";93;Failing;-8;Right Back;Khalid Featuring A Boogie Wit da Hoodie;85;81;5
"
                September 7, 2019
                ";94;Failing;-29;Never Really Over;Katy Perry;65;15;13
"
                September 7, 2019
                ";95;Re-Enter;-;Baguettes In The Face;Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie;-;88;4
"
                September 7, 2019
                ";96;Failing;-10;Earfquake;Tyler, The Creator;86;13;15
"
                September 7, 2019
                ";97;Failing;-16;Soltera;Lunay, Daddy Yankee & Bad Bunny;81;66;16
"
                September 7, 2019
                ";98;Failing;-1;Baby Sitter;DaBaby Featuring Offset;97;93;3
"
                September 7, 2019
                ";99;Rising;+1;Did It Again;Lil Tecca;100;99;2
"
                September 7, 2019
                ";100;Failing;-12;Buy My Own Drinks;Runaway June;88;88;3
"
                September 14, 2019
                ";1;Steady;-;Truth Hurts;Lizzo;1;1;18
"
                September 14, 2019
                ";2;Steady;-;Senorita;Shawn Mendes & Camila Cabello;2;1;11
"
                September 14, 2019
                ";3;Steady;-;Bad Guy;Billie Eilish;3;1;23
"
                September 14, 2019
                ";4;Rising;+2;Ran$om;Lil Tecca;6;4;14
"
                September 14, 2019
                ";5;Steady;-;Old Town Road;Lil Nas X Featuring Billy Ray Cyrus;5;1;27
"
                September 14, 2019
                ";6;Rising;+1;No Guidance;Chris Brown Featuring Drake;7;6;13
"
                September 14, 2019
                ";7;New;-;Circles;Post Malone;-;7;1
"
                September 14, 2019
                ";8;Rising;+1;I Don't Care;Ed Sheeran & Justin Bieber;9;2;17
"
                September 14, 2019
                ";9;Failing;-1;Talk;Khalid;8;3;30
"
                September 14, 2019
                ";10;Rising;+2;Goodbyes;Post Malone Featuring Young Thug;12;3;9
"
                September 14, 2019
                ";11;Rising;+2;Someone You Loved;Lewis Capaldi;13;11;17
"
                September 14, 2019
                ";12;Failing;-8;You Need To Calm Down;Taylor Swift;4;2;12
"
                September 14, 2019
                ";13;Rising;+2;Sucker;Jonas Brothers;15;1;27
"
                September 14, 2019
                ";14;Rising;+3;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;17;1;46
"
                September 14, 2019
                ";15;Failing;-1;Money In The Grave;Drake Featuring Rick Ross;14;7;12
"
                September 14, 2019
                ";16;Steady;-;If I Can't Have You;Shawn Mendes;16;2;18
"
                September 14, 2019
                ";17;Rising;+3;Beautiful People;Ed Sheeran Featuring Khalid;20;17;10
"
                September 14, 2019
                ";18;Steady;-;Suge;DaBaby;18;7;23
"
                September 14, 2019
                ";19;Rising;+3;Boyfriend;Ariana Grande & Social House;22;8;5
"
                September 14, 2019
                ";20;Failing;-1;The Git Up;Blanco Brown;19;14;13
"
                September 14, 2019
                ";21;Rising;+10;Hot Girl Summer;Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign;31;11;4
"
                September 14, 2019
                ";22;Failing;-1;My Type;Saweetie;21;21;10
"
                September 14, 2019
                ";23;Failing;-13;Lover;Taylor Swift;10;10;3
"
                September 14, 2019
                ";24;Rising;+1;The London;Young Thug, J. Cole & Travis Scott;25;12;15
"
                September 14, 2019
                ";25;Rising;+1;Dancing With A Stranger;Sam Smith & Normani;26;7;34
"
                September 14, 2019
                ";26;Failing;-2;Baby;Lil Baby & DaBaby;24;24;7
"
                September 14, 2019
                ";27;Rising;+8;Wow.;Post Malone;35;2;37
"
                September 14, 2019
                ";28;Rising;+2;Pop Out;Polo G Featuring Lil Tjay;30;11;24
"
                September 14, 2019
                ";29;Rising;+11;Panini;Lil Nas X;40;16;11
"
                September 14, 2019
                ";30;Rising;+2;Without Me;Halsey;32;1;48
"
                September 14, 2019
                ";31;Rising;+3;Knockin' Boots;Luke Bryan;34;31;19
"
                September 14, 2019
                ";32;Rising;+4;How Do You Sleep?;Sam Smith;36;29;7
"
                September 14, 2019
                ";33;Failing;-6;Beer Never Broke My Heart;Luke Combs;27;21;18
"
                September 14, 2019
                ";34;Failing;-1;Speechless;Dan + Shay;33;24;37
"
                September 14, 2019
                ";35;Rising;+9;Only Human;Jonas Brothers;44;35;12
"
                September 14, 2019
                ";36;Rising;+6;Cash Shit;Megan Thee Stallion Featuring DaBaby;42;36;11
"
                September 14, 2019
                ";37;Rising;+4;Trampoline;SHAED;41;37;14
"
                September 14, 2019
                ";38;Rising;+1;Hot;Young Thug Featuring Gunna;39;26;3
"
                September 14, 2019
                ";39;Failing;-2;Hey Look Ma, I Made It;Panic! At The Disco;37;16;21
"
                September 14, 2019
                ";40;Rising;+3;7 Rings;Ariana Grande;43;1;33
"
                September 14, 2019
                ";41;Rising;+11;Good As Hell;Lizzo;52;41;2
"
                September 14, 2019
                ";42;Rising;+17;One Thing Right;Marshmello & Kane Brown;59;42;11
"
                September 14, 2019
                ";43;Rising;+4;Whiskey Glasses;Morgan Wallen;47;17;27
"
                September 14, 2019
                ";44;Rising;+2;God's Country;Blake Shelton;46;17;23
"
                September 14, 2019
                ";45;Rising;+10;On Chill;Wale Featuring Jeremih;55;45;4
"
                September 14, 2019
                ";46;Rising;+4;Shotta Flow;NLE Choppa;50;36;20
"
                September 14, 2019
                ";47;Rising;+1;All To Myself;Dan + Shay;48;31;18
"
                September 14, 2019
                ";48;Rising;+5;The Ones That Didn't Make It Back Home;Justin Moore;53;46;12
"
                September 14, 2019
                ";49;Rising;+9;China;Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin;58;43;7
"
                September 14, 2019
                ";50;Rising;+18;I Don't Know About You;Chris Lane;68;50;9
"
                September 14, 2019
                ";51;Rising;+15;Motivation;Normani;66;33;3
"
                September 14, 2019
                ";52;Rising;+2;Bad Bad Bad;Young Thug Featuring Lil Baby;54;32;3
"
                September 14, 2019
                ";53;Rising;+7;Otro Trago;Sech, Darell, Nicky Jam, Ozuna & Anuel AA;60;34;13
"
                September 14, 2019
                ";54;Failing;-43;ME!;Taylor Swift Featuring Brendon Urie;11;2;20
"
                September 14, 2019
                ";55;Rising;+16;Lalala;Y2K & bbno$;71;55;10
"
                September 14, 2019
                ";56;Steady;-;Rearview Town;Jason Aldean;56;40;15
"
                September 14, 2019
                ";57;Rising;+16;Living;Dierks Bentley;73;57;6
"
                September 14, 2019
                ";58;Rising;+3;Queen Of Mean;Sarah Jeffery;61;49;5
"
                September 14, 2019
                ";59;New;-;Doin' Time;Lana Del Rey;-;59;1
"
                September 14, 2019
                ";60;Rising;+12;Time;NF;72;60;7
"
                September 14, 2019
                ";61;Failing;-38;The Man;Taylor Swift;23;23;2
"
                September 14, 2019
                ";62;Rising;+3;Easier;5 Seconds Of Summer;65;48;15
"
                September 14, 2019
                ";63;Rising;+6;Callaita;Bad Bunny & Tainy;69;52;13
"
                September 14, 2019
                ";64;Rising;+35;Did It Again;Lil Tecca;99;64;3
"
                September 14, 2019
                ";65;Rising;+9;Prayed For You;Matt Stell;74;65;5
"
                September 14, 2019
                ";66;Rising;+10;Southbound;Carrie Underwood;76;66;8
"
                September 14, 2019
                ";67;Failing;-3;Slide Away;Miley Cyrus;64;47;3
"
                September 14, 2019
                ";68;Rising;+2;F.N;Lil Tjay;70;68;4
"
                September 14, 2019
                ";69;New;-;Babushka Boi;A$AP Rocky;-;69;1
"
                September 14, 2019
                ";70;Rising;+13;Ballin';Mustard Featuring Roddy Ricch;83;70;7
"
                September 14, 2019
                ";71;Failing;-42;Cruel Summer;Taylor Swift;29;29;2
"
                September 14, 2019
                ";72;Rising;+8;Hate Me;Ellie Goulding & Juice WRLD;80;72;7
"
                September 14, 2019
                ";73;Rising;+20;Right Back;Khalid Featuring A Boogie Wit da Hoodie;93;73;6
"
                September 14, 2019
                ";74;Failing;-46;I Forgot That You Existed;Taylor Swift;28;28;2
"
                September 14, 2019
                ";75;Rising;+6;Love You Too Late;Cole Swindell;81;74;5
"
                September 14, 2019
                ";76;Rising;+3;Call You Mine;The Chainsmokers & Bebe Rexha;79;56;14
"
                September 14, 2019
                ";77;New;-;Heat;Chris Brown Featuring Gunna;-;77;1
"
                September 14, 2019
                ";78;Rising;+7;Press;Cardi B;85;16;14
"
                September 14, 2019
                ";79;Rising;+7;No Me Conoce;Jhay Cortez, J Balvin & Bad Bunny;86;71;9
"
                September 14, 2019
                ";80;New;-;Out Of Luck;Lil Tecca;-;80;1
"
                September 14, 2019
                ";81;Rising;+14;Baguettes In The Face;Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie;95;81;5
"
                September 14, 2019
                ";82;Rising;+9;One Man Band;Old Dominion;91;82;2
"
                September 14, 2019
                ";83;Failing;-5;It's You;Ali Gatie;78;70;12
"
                September 14, 2019
                ";84;New;-;Shots;Lil Tecca;-;84;1
"
                September 14, 2019
                ";85;Rising;+3;Tip Of My Tongue;Kenny Chesney;88;77;8
"
                September 14, 2019
                ";86;Failing;-4;Juice;Lizzo;82;82;4
"
                September 14, 2019
                ";87;Failing;-3;Go Loko;YG, Tyga & Jon Z;84;49;18
"
                September 14, 2019
                ";88;Rising;+10;Baby Sitter;DaBaby Featuring Offset;98;88;4
"
                September 14, 2019
                ";89;New;-;Bezerk;Big Sean Featuring A$AP Ferg & Hit-Boy;-;89;1
"
                September 14, 2019
                ";90;New;-;Good Vibes;Chris Janson;-;90;1
"
                September 14, 2019
                ";91;Re-Enter;-;What Happens In A Small Town;Brantley Gilbert + Lindsay Ell;-;85;4
"
                September 14, 2019
                ";92;Rising;+8;Buy My Own Drinks;Runaway June;100;88;4
"
                September 14, 2019
                ";93;Re-Enter;-;Higher Love;Kygo X Whitney Houston;-;63;2
"
                September 14, 2019
                ";94;New;-;God Only Knows;for KING & COUNTRY;-;94;1
"
                September 14, 2019
                ";95;Re-Enter;-;Wish Wish;DJ Khaled Featuring Cardi B & 21 Savage;-;19;9
"
                September 14, 2019
                ";96;New;-;The Bones;Maren Morris;-;96;1
"
                September 14, 2019
                ";97;New;-;Love Me;Lil Tecca;-;97;1
"
                September 14, 2019
                ";98;New;-;La Cancion;J Balvin & Bad Bunny;-;98;1
"
                September 14, 2019
                ";99;Re-Enter;-;We Were;Keith Urban;-;80;4
"
                September 14, 2019
                ";100;Failing;-3;Soltera;Lunay, Daddy Yankee & Bad Bunny;97;66;17
"
                September 21, 2019
                ";1;Steady;-;Truth Hurts;Lizzo;1;1;19
"
                September 21, 2019
                ";2;Steady;-;Senorita;Shawn Mendes & Camila Cabello;2;1;12
"
                September 21, 2019
                ";3;Rising;+7;Goodbyes;Post Malone Featuring Young Thug;10;3;10
"
                September 21, 2019
                ";4;Rising;+3;Circles;Post Malone;7;4;2
"
                September 21, 2019
                ";5;Failing;-2;Bad Guy;Billie Eilish;3;1;24
"
                September 21, 2019
                ";6;Failing;-2;Ran$om;Lil Tecca;4;4;15
"
                September 21, 2019
                ";7;Failing;-1;No Guidance;Chris Brown Featuring Drake;6;6;14
